ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-03-28 08:55:00,SV,1718,YFI,73H,J,CA,186,0.5138015094140659
2022-03-28 09:15:00,VD,759,FNK,332,J,US,278,0.41736356131515334
2022-03-28 09:50:00,CL,1496,ICL,7M8,J,US,197,0.5283902877026171
2022-03-28 09:35:00,IR,3315,DEN,320,J,US,180,0.539891654699235
2022-03-28 08:50:00,LW,547,RFK,32Q,C,US,221,0.5101457987411474
2022-03-28 09:20:00,IA,875,DEN,73H,J,US,186,0.5450801694531338
2022-03-28 10:15:00,KU,922,YZF,320,J,CA,180,0.5349645060038679
2022-03-28 10:15:00,BJ,3581,ZSW,32A,J,CA,180,0.5338094037291945
2022-03-28 09:25:00,UK,775,YVR,32N,J,CA,172,0.5287706911002849
2022-03-28 09:30:00,DO,727,BWI,32N,J,US,180,0.33003713784832855
2022-03-28 10:20:00,CN,512,EST,AT4,J,US,46,0.5594299025368537
2022-03-28 11:00:00,DO,679,YQR,32N,J,CA,180,0.3304483610607696
2022-03-28 09:55:00,CN,525,ONL,AT7,J,US,72,0.5091285156485674
2022-03-28 11:15:00,ZY,2190,YXU,73H,J,CA,186,0.6159630773515763
2022-03-28 11:25:00,SV,1574,YXC,73H,J,CA,186,0.31078132350315085
2022-03-28 10:55:00,LJ,3255,YEG,319,J,CA,156,0.5486330977576271
2022-03-28 10:05:00,VW,771,YYZ,32Q,J,CA,220,0.5398889378363775
2022-03-28 10:30:00,CL,1460,YXJ,73H,J,CA,189,0.5226275809426106
2022-03-28 11:25:00,GQ,1094,CYT,333,J,US,305,0.38411919965947244
2022-03-28 12:10:00,OK,750,YOW,32N,J,CA,180,0.529485026599203
2022-03-28 11:10:00,DO,915,KWT,AT7,J,US,70,0.23209507342634192
2022-03-28 11:30:00,DO,986,YXC,738,J,CA,183,0.2116538795701057
2022-03-28 11:40:00,NV,1252,YCD,320,J,CA,180,0.5325041981506561
2022-03-28 12:35:00,IA,876,DEN,73J,J,US,188,0.543550325385447
2022-03-28 12:25:00,PW,883,YLW,320,J,CA,174,0.5799662577476034
2022-03-28 12:55:00,SV,1693,YHZ,73H,J,CA,186,0.5072310504192918
2022-03-28 12:30:00,SH,617,SIN,359,J,SG,253,0.18420755063575306
2022-03-28 12:30:00,JZ,822,YHM,32B,J,CA,209,0.5273904160184876
2022-03-28 13:10:00,DO,1070,YHM,32N,J,CA,180,0.3304483610607696
2022-03-28 11:45:00,CL,2475,AIV,73H,J,US,189,0.5246626118539575
2022-03-28 12:20:00,CL,1840,PHX,73H,J,US,189,0.5315600747509746
2022-03-28 12:10:00,DO,1454,AUM,32N,J,US,180,0.329169859156334
2022-03-28 13:30:00,SV,1683,YBR,73H,J,CA,186,0.5072310504192918
2022-03-28 13:15:00,DO,1078,DAN,319,J,US,150,0.333123248521075
2022-03-28 13:00:00,PU,857,ASE,32Q,J,US,239,0.53098724684305
2022-03-28 13:35:00,DO,1085,EKI,CR9,J,US,90,0.2674239090067504
2022-03-28 13:20:00,BZ,1386,NES,73H,J,US,158,0.531845051260412
2022-03-28 13:20:00,GQ,3113,ASE,73H,J,US,189,0.5260277877959184
2022-03-28 13:20:00,JZ,818,YHM,32B,J,CA,209,0.5272838956014535
2022-03-28 12:55:00,DO,753,HFD,32N,J,US,180,0.329169859156334
2022-03-28 13:55:00,SV,1667,YYF,73H,J,CA,186,0.5072310504192918
2022-03-28 13:50:00,SV,1569,YYJ,73H,J,CA,186,0.3678197384760278
2022-03-28 13:20:00,VW,771,YYZ,320,J,CA,180,0.5476513697897182
2022-03-28 14:45:00,DO,716,YLL,CR9,J,CA,90,0.28141282209798857
2022-03-28 13:55:00,DO,1057,YKA,CR9,J,CA,90,0.29813454059043
2022-03-28 14:55:00,SV,1529,CKE,73H,J,US,186,0.45370848411725484
2022-03-28 13:50:00,DO,905,CKE,CR9,J,US,90,0.2764485026683687
2022-03-28 13:55:00,IA,876,DEN,295,J,US,132,0.5620078421031168
2022-03-28 14:20:00,KU,923,YZF,320,J,CA,180,0.5349300780294246
2022-03-28 15:30:00,GQ,1094,CYT,321,J,US,180,0.5341320524189989
2022-03-28 15:30:00,CN,513,EST,AT7,J,US,72,0.5297331722878086
2022-03-28 15:40:00,CL,2413,YWP,73H,J,CA,189,0.5226023438341689
2022-03-28 16:00:00,CN,526,ONL,AT7,J,US,68,0.5164352161415984
2022-03-28 15:45:00,DO,986,YXC,738,J,CA,183,0.21123006357636082
2022-03-28 15:25:00,ZY,813,YXC,73H,J,CA,186,0.3073185427414577
2022-03-28 15:20:00,ZL,1743,DFW,320,J,US,180,0.5342301103261017
2022-03-28 16:10:00,SV,1600,YKA,73H,J,CA,186,0.5050751575889061
2022-03-28 15:05:00,PU,858,ASE,32Q,J,US,239,0.5313752350825359
2022-03-28 16:20:00,DO,1437,PHX,73G,J,US,141,0.34359660011465715
2022-03-28 16:25:00,DO,1385,YXX,32N,J,CA,180,0.3309860435864087
2022-03-28 17:00:00,TN,553,DOH,788,J,QA,254,0.4015902498321195
2022-03-28 16:40:00,VW,772,YYZ,319,J,CA,144,0.5558116273745878
2022-03-28 16:00:00,DO,694,YXU,32N,J,CA,180,0.5292060472139457
2022-03-28 17:10:00,SV,1530,CKE,73H,J,US,186,0.45389565093309187
2022-03-28 17:00:00,DO,709,ZSW,32N,J,CA,180,0.3312087365297307
2022-03-28 16:10:00,EM,770,PTL,223,J,US,145,0.5355119949551228
2022-03-28 16:20:00,DO,1124,OFF,32N,J,US,180,0.33014054951665955
2022-03-28 16:50:00,SV,1579,YXC,73H,J,CA,186,0.30920765875244866
2022-03-28 17:00:00,DO,699,YCD,319,J,CA,150,0.33706588475541915
2022-03-28 16:20:00,SV,1719,YFI,73H,J,CA,186,0.5176517774912198
2022-03-28 16:40:00,CL,2960,YQU,320,J,CA,180,0.529306247158701
2022-03-28 16:45:00,CL,701,YBR,73H,J,CA,189,0.5226023438341689
2022-03-28 16:55:00,SV,1672,YEG,73H,J,CA,186,0.5175339366847377
2022-03-28 16:55:00,DO,1072,YHM,32N,J,CA,180,0.33108006333075657
2022-03-28 18:00:00,DO,717,YLL,CR9,J,CA,90,0.2850956073810953
2022-03-28 17:30:00,LJ,2395,YKA,319,J,CA,156,0.5182556385859495
2022-03-28 18:00:00,DO,703,YZF,32N,J,CA,180,0.3488205773106998
2022-03-28 17:20:00,CN,556,CKE,AT7,J,US,68,0.5044060000995678
2022-03-28 18:40:00,LJ,2545,YXT,319,J,CA,156,0.5222596266822964
2022-03-28 18:40:00,SV,1715,AIY,73H,J,US,186,0.5083156788266834
2022-03-28 18:10:00,GQ,1095,CYT,32Q,J,US,190,0.5307352301643756
2022-03-28 18:20:00,SV,1673,YEG,73H,J,CA,186,0.5178555744403525
2022-03-28 19:00:00,SV,1712,YLW,73H,J,CA,186,0.529839435363994
2022-03-28 19:15:00,DO,990,YXC,738,J,CA,183,0.20149989646849775
2022-03-28 19:10:00,IA,878,DEN,73H,J,US,186,0.5425347827900788
2022-03-28 19:10:00,IR,1139,PHX,320,J,US,180,0.5380443220532262
2022-03-28 19:55:00,UK,777,YVR,32A,J,CA,172,0.5307302918011585
2022-03-28 20:15:00,UK,1314,YXX,319,J,CA,131,0.5404555220370476
2022-03-28 20:05:00,RS,839,YXC,73H,J,CA,189,0.2989302667901163
2022-03-28 19:10:00,KU,924,YZF,223,J,CA,145,0.5358084351035135
2022-03-28 20:30:00,DO,683,DEN,32N,J,US,180,0.28983053414373955
2022-03-28 20:05:00,SV,1580,YXC,73H,J,CA,186,0.2912718109389522
2022-03-28 19:40:00,VW,773,YYZ,320,J,CA,180,0.5528913821686887
2022-03-28 20:05:00,DO,1460,YKK,CR9,J,CA,90,0.25538938769460545
2022-03-28 21:05:00,SV,1532,CKE,73H,J,US,186,0.4405853085100226
2022-03-28 21:20:00,ZY,2291,PHX,73H,J,US,186,0.5303937255638018
2022-03-28 20:20:00,DO,1000,YYZ,32N,J,CA,180,0.2856057009050204
2022-03-28 19:50:00,LJ,1776,YLW,320,J,CA,186,0.5189855264384021
2022-03-28 21:05:00,DO,923,KWT,32N,J,US,180,0.24897406498945213
2022-03-28 21:30:00,DO,648,YXE,32N,J,CA,180,0.27291696001682797
2022-03-28 20:25:00,DO,1456,AUM,32N,J,US,180,0.2835897787359829
2022-03-28 20:35:00,UK,1315,YXX,E95,J,CA,120,0.5397025022391673
2022-03-28 21:10:00,CL,3466,YYT,73H,J,CA,189,0.5221381373716073
2022-03-28 21:10:00,LJ,2396,YKA,320,J,CA,180,0.5091496653976515
2022-03-28 21:30:00,DO,907,CKE,CR9,J,US,88,0.2638464977886321
2022-03-28 21:50:00,FO,792,PEK,77W,J,CN,392,0.4227027341513131
2022-03-28 21:10:00,LJ,1162,YWG,320,J,CA,186,0.5117885920792045
2022-03-28 22:20:00,CL,1095,ICL,7M8,J,US,197,0.5289815865059002
2022-03-28 23:30:00,DO,1414,DAB,CR9,J,US,88,0.17352220449860917
2022-03-28 22:50:00,DO,976,YYJ,32N,J,CA,180,0.13852565802653366
2022-03-28 23:45:00,CL,1391,YYF,73H,J,CA,189,0.5222808625305615
2022-03-29 05:00:00,RT,808,TKL,73H,J,US,189,0.5256711267591535
2022-03-29 05:40:00,IA,874,DEN,73H,J,US,186,0.5487083160486791
2022-03-29 06:15:00,UK,1315,YXX,320,J,CA,159,0.5449799879337905
2022-03-29 06:30:00,UK,777,YVR,32N,J,CA,172,0.5506401042906842
2022-03-29 07:30:00,NV,1256,YCD,320,J,CA,180,0.5256929574658395
2022-03-29 06:15:00,DO,1068,YHM,73G,J,CA,141,0.35373845106854546
2022-03-29 06:50:00,SV,1723,YXU,73H,J,CA,186,0.6324336967957617
2022-03-29 07:00:00,SV,1564,YYJ,73H,J,CA,186,0.3574925839749876
2022-03-29 07:00:00,DO,901,CKE,CR9,J,US,90,0.27901192228242744
2022-03-29 07:05:00,SV,1770,DAB,73H,J,US,186,0.5028158379097556
2022-03-29 08:00:00,DO,651,YXC,32N,J,CA,180,0.20974772065373817
2022-03-29 07:35:00,IK,874,YAD,32B,C,CA,212,0.49804226827160264
2022-03-29 07:25:00,SV,1527,CKE,73H,J,US,186,0.44991165727525945
2022-03-29 08:05:00,DO,667,YYZ,32N,J,CA,180,0.33163688484054793
2022-03-29 08:45:00,DO,972,YYJ,32N,J,CA,180,0.22485834953313552
2022-03-29 08:25:00,DO,987,YXC,32N,J,CA,180,0.20974772065373817
2022-03-29 08:30:00,DO,719,HDE,CR9,J,US,90,0.26840740319925493
2022-03-29 08:40:00,DO,1043,ZSW,32N,J,CA,180,0.3297935301373976
2022-03-29 08:35:00,DO,1123,OFF,CR9,J,US,90,0.26840740319925493
2022-03-29 08:30:00,DO,1069,YHM,CR9,J,CA,90,0.2814372498949924
2022-03-29 08:50:00,DO,697,YCD,32N,J,CA,180,0.3297935301373976
2022-03-29 07:40:00,DO,1350,DEN,32N,J,US,180,0.33290404940222856
2022-03-29 08:35:00,IK,780,YXC,332,C,CA,322,0.22123508256773447
2022-03-29 07:55:00,DO,688,YLW,32N,J,CA,180,0.3390310147690861
2022-03-29 07:50:00,DO,679,YWG,32N,J,CA,180,0.33056047016853596
2022-03-29 08:50:00,PO,595,YAD,73H,C,CA,189,0.486411743190828
2022-03-29 08:45:00,SV,1884,YYJ,73H,J,CA,186,0.3584134931354098
2022-03-29 09:30:00,UK,1313,YXX,319,J,CA,131,0.5426653012600153
2022-03-29 08:25:00,SV,1718,YFI,73H,J,CA,186,0.5145446286158505
2022-03-29 09:20:00,DO,902,CKE,32N,J,US,180,0.29959330846411314
2022-03-29 09:15:00,EM,544,GBR,223,J,US,145,0.5353819820770547
2022-03-29 09:10:00,IA,875,DEN,73H,J,US,186,0.5458777384686941
2022-03-29 08:45:00,LJ,3140,DEN,320,J,US,186,0.5178303908337271
2022-03-29 08:55:00,BJ,3581,ZSW,32A,J,CA,180,0.5278985159197361
2022-03-29 10:10:00,MD,1959,BZF,320,J,US,180,0.5341000974480336
2022-03-29 09:15:00,CL,635,BWI,73H,J,US,189,0.5251091797463373
2022-03-29 10:50:00,DO,727,BWI,32N,J,US,180,0.33018525000876964
2022-03-29 10:50:00,MD,2024,CKX,320,J,US,180,0.5341000974480336
2022-03-29 10:20:00,CN,512,EST,AT4,J,US,46,0.5586122977273992
2022-03-29 11:05:00,SV,1713,AIY,73H,J,US,186,0.5086312890880216
2022-03-29 11:15:00,ML,654,YKF,E95,J,CA,118,0.5443671189544078
2022-03-29 09:55:00,LJ,1162,YWG,320,J,CA,186,0.515363130742426
2022-03-29 10:45:00,SV,1528,CKE,73H,J,US,186,0.4552812645621404
2022-03-29 11:10:00,CL,1849,YXU,73H,J,CA,189,0.6222780391687049
2022-03-29 11:05:00,ZY,2290,PHX,73H,J,US,186,0.5336471390660582
2022-03-29 11:20:00,VW,771,YYZ,32Q,J,CA,220,0.5411106771578561
2022-03-29 11:10:00,BT,660,NPA,DH4,J,US,76,0.5166212642676711
2022-03-29 12:00:00,DO,915,KWT,AT7,J,US,70,0.2327293989765851
2022-03-29 10:55:00,DO,986,YXC,738,J,CA,183,0.21017825304208684
2022-03-29 12:40:00,DO,1122,OFF,CR9,J,US,90,0.26836545294892883
2022-03-29 11:25:00,IA,876,DEN,73J,J,US,188,0.5450887141476142
2022-03-29 12:10:00,PW,883,YLW,320,J,CA,174,0.5800329754476081
2022-03-29 11:30:00,LJ,1384,LAS,320,J,US,186,0.5220623506332018
2022-03-29 12:25:00,DO,803,EWR,333,J,US,266,0.13228090743979143
2022-03-29 12:25:00,JZ,822,YHM,32B,J,CA,209,0.5274091401362901
2022-03-29 11:40:00,DO,985,YXC,32N,J,CA,180,0.21146699826706147
2022-03-29 12:55:00,SV,1667,YYF,73H,J,CA,186,0.5072299469833547
2022-03-29 12:35:00,GQ,3125,ASE,73H,J,US,189,0.5268005091849832
2022-03-29 13:00:00,DO,682,DEN,32N,J,US,180,0.33168038128144006
2022-03-29 11:55:00,DO,1095,PTL,CR9,J,US,88,0.2707693390881513
2022-03-29 13:15:00,PU,857,ASE,32Q,J,US,239,0.5313124204928937
2022-03-29 13:40:00,BZ,1386,NES,73H,J,US,158,0.5323641807528882
2022-03-29 13:50:00,CN,514,EST,AT4,J,US,46,0.561065971290155
2022-03-29 13:00:00,JZ,818,YHM,32B,J,CA,209,0.5273026197192561
2022-03-29 14:05:00,DO,753,HFD,32N,J,US,180,0.3293179713167751
2022-03-29 14:40:00,VW,771,YYZ,320,J,CA,180,0.55351768259169
2022-03-29 13:20:00,LJ,2394,YKA,320,J,CA,180,0.5122251029567926
2022-03-29 14:10:00,DO,643,YXE,CR9,J,CA,90,0.2821693858511798
2022-03-29 14:55:00,SV,1529,CKE,73H,J,US,186,0.4546884449320427
2022-03-29 14:25:00,CL,711,YQR,73H,J,CA,189,0.5231405498588682
2022-03-29 15:05:00,IA,876,DEN,295,J,US,132,0.5626717300692035
2022-03-29 14:55:00,KU,923,YZF,32N,J,CA,180,0.5308811228537402
2022-03-29 15:15:00,GQ,1094,CYT,321,J,US,180,0.5342947806282361
2022-03-29 14:10:00,CN,513,EST,AT7,J,US,72,0.5237302549267702
2022-03-29 16:00:00,PW,1117,YLW,319,J,CA,143,0.5851171654957524
2022-03-29 15:20:00,CN,526,ONL,AT7,J,US,68,0.5164093632792995
2022-03-29 14:40:00,DO,974,YYJ,32N,J,CA,180,0.2303204230660467
2022-03-29 16:15:00,DO,1016,DEN,32N,J,US,180,0.3328809602121511
2022-03-29 16:10:00,FP,550,DXB,77W,J,AE,428,0.40369752039422996
2022-03-29 15:05:00,SV,1600,YKA,73H,J,CA,186,0.5049610446298085
2022-03-29 15:25:00,PU,858,ASE,32Q,J,US,239,0.5316224904041466
2022-03-29 15:20:00,SV,1887,YYJ,73H,J,CA,186,0.36750327738149857
2022-03-29 15:15:00,BJ,1903,YHZ,319,J,CA,150,0.5328824398893702
2022-03-29 16:05:00,LJ,2395,YKA,320,J,CA,180,0.5117767040998381
2022-03-29 15:40:00,IA,877,DEN,295,J,US,132,0.5626717300692035
2022-03-29 16:10:00,DO,694,YXU,32N,J,CA,180,0.5273300404762312
2022-03-29 17:00:00,DO,905,CKE,CR9,J,US,90,0.288206718727474
2022-03-29 16:35:00,SV,1530,CKE,73H,J,US,186,0.4549814680275038
2022-03-29 17:35:00,LJ,884,SCM,32N,J,US,186,0.5210817181277667
2022-03-29 17:35:00,DO,1124,OFF,32N,J,US,180,0.33044025415664763
2022-03-29 16:45:00,SV,1579,YXC,73H,J,CA,186,0.3051768162222065
2022-03-29 16:50:00,JZ,818,YHM,32B,J,CA,209,0.5271985879145017
2022-03-29 16:45:00,DO,989,YXC,32N,J,CA,180,0.21233026630467672
2022-03-29 16:35:00,SV,1570,YYJ,73H,J,CA,186,0.3671646616018412
2022-03-29 17:30:00,DO,705,YQQ,32N,J,CA,180,0.33126652912066507
2022-03-29 17:35:00,LJ,2653,YEG,320,J,CA,186,0.5338313716045707
2022-03-29 17:20:00,CL,2960,YQU,73H,J,CA,189,0.5203009001349047
2022-03-29 16:50:00,SV,1531,CKE,73H,J,US,186,0.4549814680275038
2022-03-29 18:10:00,DO,703,YZF,32N,J,CA,180,0.3485936834079194
2022-03-29 17:45:00,CN,556,CKE,AT7,J,US,68,0.5053067679074495
2022-03-29 18:25:00,SV,1616,ASH,73H,J,US,186,0.5083145753907462
2022-03-29 18:25:00,IR,1138,YXU,320,J,CA,180,0.6134116395076668
2022-03-29 18:50:00,DO,832,PVG,359,J,CN,300,0.11645370944015132
2022-03-29 18:45:00,SV,1532,CKE,73H,J,US,186,0.45431855700940404
2022-03-29 18:30:00,SV,1744,BWI,73H,J,US,186,0.5083145753907462
2022-03-29 19:05:00,SV,1712,YLW,73H,J,CA,186,0.529492576354717
2022-03-29 18:40:00,AY,653,YYG,32A,J,CA,174,0.5345635877519783
2022-03-29 19:45:00,IA,878,DEN,73H,J,US,186,0.5432601647816326
2022-03-29 19:50:00,JZ,820,YHM,32B,J,CA,209,0.5262885963016489
2022-03-29 18:45:00,XC,3334,UGB,73H,J,US,189,0.526370440654708
2022-03-29 19:55:00,UK,1314,YXX,319,J,CA,131,0.5409003813231718
2022-03-29 20:00:00,KU,924,YZF,320,J,CA,180,0.5337611233170764
2022-03-29 19:55:00,PE,693,YHO,E70,C,CA,76,0.45231746890130337
2022-03-29 20:00:00,BJ,3582,ZSW,32A,J,CA,180,0.5327308755691905
2022-03-29 20:45:00,IR,1124,YFI,320,J,CA,180,0.5328428044092238
2022-03-29 21:00:00,SV,1635,BQV,73H,J,US,186,0.5001711340100361
2022-03-29 19:55:00,PW,850,YLW,319,J,CA,143,0.5925391714119239
2022-03-29 20:55:00,DO,1000,YYZ,32N,J,CA,180,0.2856894512272562
2022-03-29 21:05:00,ZY,2192,YXU,73H,J,CA,186,0.5825183217882093
2022-03-29 20:10:00,VW,773,YYZ,320,J,CA,180,0.5529584799495603
2022-03-29 21:15:00,DO,923,KWT,32N,J,US,180,0.2490972978779655
2022-03-29 20:25:00,DO,648,YXE,32N,J,CA,180,0.283024740101998
2022-03-29 21:15:00,DO,1456,AUM,32N,J,US,180,0.2735019084528102
2022-03-29 21:40:00,DO,747,YJO,CR9,J,CA,88,0.24694516683709403
2022-03-29 21:20:00,ZT,571,KEF,7M8,J,IS,160,0.5342224335142193
2022-03-29 20:45:00,SV,1530,CKE,73H,J,US,186,0.44167608207212256
2022-03-29 20:55:00,MD,1538,MJQ,321,J,US,230,0.5285158652415449
2022-03-29 21:15:00,CN,518,EST,AT7,J,US,72,0.5272818741259893
2022-03-29 21:30:00,CL,1391,YYF,73H,J,CA,189,0.5226820747005331
2022-03-29 22:50:00,MD,3071,PHK,320,J,US,180,0.5318602104841903
2022-03-29 23:00:00,DO,751,HFD,32N,J,US,180,0.2562617437706932
2022-03-29 23:15:00,DO,991,YXC,738,J,CA,183,0.13334011503033155
2022-03-30 03:30:00,IK,781,YXC,332,C,CA,322,0.18825109097348808
2022-03-30 06:10:00,SV,1706,MOD,73H,J,US,186,0.5142648823619453
2022-03-30 06:05:00,DO,633,YYJ,73G,J,CA,141,0.25251961875090917
2022-03-30 07:05:00,UK,777,YVR,32N,J,CA,172,0.5422448944731735
2022-03-30 07:25:00,NV,1256,YCD,320,J,CA,180,0.5279828389139712
2022-03-30 07:30:00,DO,1068,YHM,73G,J,CA,141,0.3324075557940123
2022-03-30 06:55:00,SV,1723,YXU,73H,J,CA,186,0.6397727253366035
2022-03-30 07:40:00,SV,1564,YYJ,73H,J,CA,186,0.36079894660841577
2022-03-30 07:40:00,DO,901,CKE,CR9,J,US,90,0.2817043816688568
2022-03-30 07:55:00,NH,602,MSP,320,J,US,174,0.5290233803914975
2022-03-30 07:05:00,DO,634,YYJ,32N,J,CA,180,0.22617463413612593
2022-03-30 06:35:00,CL,2961,YQU,73H,J,CA,189,0.522151265293963
2022-03-30 08:10:00,SV,1527,CKE,73H,J,US,186,0.45912212761304866
2022-03-30 08:15:00,DO,914,KWT,AT7,J,US,70,0.23093068678187703
2022-03-30 08:25:00,DO,667,YYZ,32N,J,CA,180,0.333182575175966
2022-03-30 08:05:00,DO,972,YYJ,32N,J,CA,180,0.2258668956335978
2022-03-30 07:45:00,DO,987,YXC,32N,J,CA,180,0.21074478612314548
2022-03-30 07:50:00,DO,723,YBS,73G,J,CA,141,0.3324075557940123
2022-03-30 08:15:00,DO,1043,ZSW,32N,J,CA,180,0.33086385036251964
2022-03-30 08:20:00,CN,551,CKE,AT7,J,US,68,0.48981260196265497
2022-03-30 07:30:00,DO,1047,YLL,CR9,J,CA,90,0.28324797427542653
2022-03-30 07:55:00,NU,534,UTM,AT7,J,US,64,0.46706901576081616
2022-03-30 09:05:00,CN,511,EST,AT7,J,US,72,0.5263236197408804
2022-03-30 08:40:00,WN,743,CRW,788,C,US,300,0.41015164285923184
2022-03-30 07:35:00,DO,688,YLW,32N,J,CA,180,0.3405930698040804
2022-03-30 08:35:00,DO,698,KEF,32N,J,IS,180,0.3301164783915663
2022-03-30 08:45:00,LJ,2394,YKA,320,J,CA,180,0.5072954573228289
2022-03-30 09:05:00,MD,2574,ZTM,320,J,CA,180,0.535135278690221
2022-03-30 08:45:00,JZ,817,YHM,32B,J,CA,209,0.5228024928705303
2022-03-30 08:55:00,UK,1313,YXX,319,J,CA,131,0.5478592243164173
2022-03-30 09:20:00,DO,1344,YDQ,CR9,J,CA,90,0.28262047452999545
2022-03-30 09:25:00,DO,902,CKE,32N,J,US,180,0.30367027679829117
2022-03-30 10:05:00,LW,555,RNH,32Q,C,US,221,0.5050459737476286
2022-03-30 10:10:00,IA,875,DEN,73H,J,US,186,0.5517900376283145
2022-03-30 08:55:00,KU,922,YZF,320,J,CA,180,0.5316463125862522
2022-03-30 09:20:00,DO,810,BOW,359,J,US,300,0.12797837147394517
2022-03-30 10:10:00,BJ,3581,ZSW,32A,J,CA,180,0.5365332745282081
2022-03-30 09:40:00,NH,600,MSP,320,J,US,174,0.5376624156516694
2022-03-30 09:40:00,SV,1565,YYJ,73H,J,CA,186,0.3699064532997246
2022-03-30 09:55:00,SV,1713,AIY,73H,J,US,186,0.5121617900818343
2022-03-30 11:10:00,ML,654,YKF,E95,J,CA,118,0.5464426569518893
2022-03-30 09:55:00,CN,525,ONL,AT7,J,US,72,0.5192761205035585
2022-03-30 10:15:00,SV,1528,CKE,73H,J,US,186,0.4639114952719105
2022-03-30 11:35:00,CL,1849,YXU,7M8,J,CA,197,0.633447625594426
2022-03-30 10:20:00,VW,771,YYZ,32Q,J,CA,220,0.5437136421304247
2022-03-30 11:05:00,IR,1139,PHX,320,J,US,180,0.5428366399625713
2022-03-30 10:35:00,CL,3240,YHZ,73H,J,CA,189,0.5270192473924972
2022-03-30 12:25:00,DO,915,KWT,AT7,J,US,70,0.2377068522804778
2022-03-30 11:40:00,DO,986,YXC,738,J,CA,183,0.21051478924086547
2022-03-30 12:05:00,NV,1252,YCD,320,J,CA,180,0.535135278690221
2022-03-30 12:20:00,IA,876,DEN,73J,J,US,188,0.5498060775909684
2022-03-30 12:15:00,UK,775,YVR,32N,J,CA,172,0.5307876164272017
2022-03-30 12:10:00,DO,904,CKE,AT7,J,US,70,0.2929650566897185
2022-03-30 12:20:00,SH,617,SIN,359,J,SG,253,0.18568479565372809
2022-03-30 12:20:00,AY,651,YYG,320,J,CA,174,0.535955693144183
2022-03-30 12:35:00,DO,1070,YHM,32N,J,CA,180,0.331576473876826
2022-03-30 12:30:00,DO,809,HBR,333,J,US,266,0.13029563421420542
2022-03-30 12:30:00,DO,1460,YKK,CR9,J,CA,90,0.2825526443876566
2022-03-30 12:05:00,DO,1454,AUM,32N,J,US,180,0.33034600440441614
2022-03-30 13:20:00,DO,1080,YJO,CR9,J,CA,88,0.28408160810798005
2022-03-30 13:25:00,LJ,884,SCM,320,J,US,186,0.5237696133134901
2022-03-30 13:15:00,PU,857,ASE,32Q,J,US,239,0.5343816897397677
2022-03-30 13:35:00,FO,792,PEK,333,J,CN,301,0.38210343781360084
2022-03-30 13:55:00,JZ,818,YHM,32B,J,CA,209,0.5300069161090082
2022-03-30 13:15:00,DO,753,HFD,32N,J,US,180,0.33034600440441614
2022-03-30 13:10:00,SV,1667,YYF,73H,J,CA,186,0.5106431590572106
2022-03-30 13:15:00,VW,771,YYZ,320,J,CA,180,0.5504124641530868
2022-03-30 13:05:00,SV,1672,YEG,73H,J,CA,186,0.5213978941995139
2022-03-30 14:25:00,DO,716,YLL,CR9,J,CA,90,0.28283617077649914
2022-03-30 13:25:00,ZT,568,KEF,76W,J,IS,262,0.4006462932538546
2022-03-30 14:05:00,SV,1575,YXC,73H,J,CA,186,0.3082169943529483
2022-03-30 15:05:00,GM,817,AHT,359,J,US,321,0.23088194005176746
2022-03-30 14:35:00,DO,919,KWT,AT7,J,US,70,0.23820910965016134
2022-03-30 14:10:00,KU,923,YZF,320,J,CA,180,0.5378135551366112
2022-03-30 15:05:00,GQ,1094,CYT,321,J,US,180,0.5370176785536244
2022-03-30 15:45:00,CN,513,EST,AT7,J,US,72,0.5418698961492285
2022-03-30 14:40:00,NU,535,UTM,AT7,J,US,64,0.4942805715691775
2022-03-30 16:15:00,DO,986,YXC,738,J,CA,183,0.21090484985952287
2022-03-30 14:40:00,DO,974,YYJ,32N,J,CA,180,0.23137007707682725
2022-03-30 15:35:00,ZL,1743,DFW,320,J,US,180,0.5371157364607272
2022-03-30 15:25:00,SV,1600,YKA,73H,J,CA,186,0.5075240647952776
2022-03-30 16:45:00,DO,814,ORD,333,J,US,262,0.12783090404781858
2022-03-30 15:35:00,SV,1748,DUF,73H,J,US,186,0.5119657109970155
2022-03-30 15:40:00,CN,515,EST,AT4,J,US,46,0.5756324416185151
2022-03-30 17:05:00,TN,553,DOH,788,J,QA,254,0.40106798912804154
2022-03-30 16:45:00,SV,1680,DEN,73H,J,US,186,0.518261955289521
2022-03-30 15:40:00,DO,905,CKE,CR9,J,US,90,0.2857651547101423
2022-03-30 17:05:00,DO,1005,YYZ,32N,J,CA,180,0.3353743205608585
2022-03-30 16:25:00,EM,770,PTL,223,J,US,145,0.538458155174754
2022-03-30 17:05:00,DO,1457,AUM,32N,J,US,180,0.3314682872442888
2022-03-30 16:55:00,SV,1579,YXC,73H,J,CA,186,0.3066503631407582
2022-03-30 16:45:00,DO,699,YCD,319,J,CA,150,0.3378133465813728
2022-03-30 16:35:00,DO,969,YYJ,32N,J,CA,180,0.2319073880703327
2022-03-30 16:40:00,CL,1391,YYF,73H,J,CA,189,0.5266814756394311
2022-03-30 16:35:00,SV,1672,YEG,73H,J,CA,186,0.5217534729198058
2022-03-30 17:40:00,LJ,3256,YEG,320,J,CA,186,0.5354633748102929
